Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
75, 2, 0.14601, 0.09329, 0.19249, 0.91398, 0.52222, 0.86583, 1.0272, 0.54199, 0.60177, 0.21864, 1.4577, 0.61431, 0.6144, 0.001, 6.8509, 0.44848, 0.00547, 2.4472, 0.28274, 0.049, 0.52679, 1.0182, 1.1013, 0.61732, 0.42183, 1.4657, 1.2113, 0.71564, 0.010912, 3.8241, 0.68421, 0.0043579, 3.8392, 0.78563, 0.048436, 0.37663, 0.98191, 0.96465, 0.53479, 0.28483, 1.0655, -0.12992, 0.62599, 0.0028527, 2.5128, 0.32395, -0.0059856, 2.8318, 0.58083, 0.04044, 0.67695, 1.0544, 1.2379, 0.69986, 0.55883, 1.866, 2.5525, 0.80529, 0.018972, 5.1354, 1.0445, 0.014701, 4.8465, 0.99044, 0.056432, 0.0083336, 0.00048568, 0.0069007, 0.002518, 0.0069374, 0.059223, 0.66486, 0.0029707, 2.4008e-05, 0.63551, 0.047972, 3.9543e-05, 0.37508, 0.015504, 2.3633e-05, -0.12249, 0.92733, 0.3208, 0.35619, 0.14705, 0.75903, -0.33253, 0.4108, -0.0034081, 1.5469, -0.29332, -0.013093, 0.78566, -0.058194, 0.027135, 1.1761, 1.109, 1.8818, 0.87846, 0.69661, 2.1725, 2.7551, 1.0205, 0.025233, 6.1013, 1.6617, 0.021808, 6.8927, 1.6295, 0.069738, 0.15581, 0.0030492, 0.22516, 0.025204, 0.027907, 0.1846, 0.88092, 0.034349, 7.5797e-05, 1.9167, 0.35319, 0.00011255, 3.4462, 0.26318, 0.00016771
76, 1.6364, 0.47111, 0.07152, 0, 0.97222, 1.022, 0.20239, 0.98345, 1.4928, 0.06478, 0.16837, 9.2504, 1.5595, 0.91434, 0.04154, 6.2886, 0.93332, 0.00695, 3.8898, 0.65178, 0.09161, 0.81042, 1.0172, 1.2344, 0.37771, 0.39644, 7.5383, 1.3262, 0.71519, 0.0064059, 5.2619, 0.67717, 0.0090687, 4.6116, 0.66692, 0.041707, 0.54222, 0.96131, 1.0125, 0.21404, 0.1516, 5.2723, -0.4454, 0.54941, -0.0025915, 2.2813, 0.20468, -0.0042191, 2.6363, 0.11876, 0.0203, 1.0786, 1.073, 1.4563, 0.54138, 0.64128, 9.8043, 3.0978, 0.88098, 0.015403, 8.2425, 1.1497, 0.022356, 6.5868, 1.2151, 0.063113, 0.026585, 0.0011536, 0.018202, 0.0099016, 0.022157, 1.8979, 1.16, 0.010159, 2.9921e-05, 3.2836, 0.082515, 6.526e-05, 1.4421, 0.11106, 0.00016937, 0.083249, 0.9169, 0.54043, 0.075614, 0.054855, 5.1795, -1.2867, 0.41946, -0.0083601, 0.80524, -0.11627, -0.010046, 1.2987, -0.3107, 0.012585, 1.5376, 1.1175, 1.9284, 0.67981, 0.73803, 9.8971, 3.9391, 1.0109, 0.021172, 9.7185, 1.4706, 0.028183, 7.9245, 1.6445, 0.070828, 0.19544, 0.0037171, 0.17801, 0.033731, 0.043127, 2.0565, 2.5234, 0.032325, 8.0588e-05, 7.3411, 0.23269, 0.00013505, 4.0565, 0.35325, 0.00031345
77, 6.5574, 0.11106, 0.03446, 0.37104, 1.9174, 0.41066, 1.1811, 0.92601, 1.4125, 0.551, 0.02888, 2.4606, 0.417, 0.5345, 0.00979, 3.9031, 0.39239, 0.03163, 3.508, 2.515, 0.05273, 1.071, 1.0316, 1.127, 0.51165, 0.3443, 1.5607, 1.339, 0.63532, 0.0057437, 3.1789, 0.78172, 0.022392, 3.629, 2.6587, 0.050394, 0.90733, 0.99557, 1.0081, 0.39798, 0.18564, 0.47374, -0.26037, 0.53205, -0.0030885, 1.6754, 0.35595, 0.015019, 2.1739, 2.3516, 0.040288, 1.2347, 1.0676, 1.2459, 0.62532, 0.50296, 2.6477, 2.9383, 0.73859, 0.014576, 4.6825, 1.2075, 0.029765, 5.0841, 2.9658, 0.060501, 0.0099038, 0.00047965, 0.0052241, 0.0047755, 0.009304, 0.43671, 0.94544, 0.0039418, 2.8833e-05, 0.83556, 0.067003, 2.0092e-05, 0.78261, 0.034859, 3.7753e-05, 0.73933, 0.94086, 0.53015, 0.23344, 0.058104, -3.6341, -1.4196, 0.35854, -0.0088033, 0.68829, -0.47456, 0.014795, 0.65017, 0.84411, 0.028214, 1.4027, 1.1223, 1.7238, 0.78985, 0.63049, 6.7556, 4.0976, 0.91211, 0.020291, 5.6695, 2.038, 0.02999, 6.6078, 4.4733, 0.072575, 0.040665, 0.0030431, 0.13165, 0.028607, 0.030274, 9.9746, 2.8127, 0.028316, 7.8215e-05, 2.2928, 0.58334, 2.1333e-05, 3.2797, 1.217, 0.00018183
78, 6.0393, 0.11432, 0.0632, 0.45002, 1.3864, 0.32467, 1.7004, 1.0193, 1.1423, 0.94583, 0.25611, 1.3654, 0.36406, 0.79702, 0.00041, 9.4, 1.971, 0.01449, 4.4592, 4.2956, 0.05111, 1.1259, 0.99932, 1.1336, 0.57978, 0.40312, 0.8341, 1.1061, 0.57335, 0.0062713, 6.0148, 0.70015, 0.016656, 2.0906, 2.1931, 0.065625, 0.9645, 0.95914, 1.0239, 0.48499, 0.18848, 0.18201, -0.45424, 0.48468, -0.0023625, 4.5685, 0.25699, 0.0054399, 0.99569, 1.9931, 0.057039, 1.2873, 1.0395, 1.2434, 0.67456, 0.61776, 1.4862, 2.6664, 0.66203, 0.014905, 7.461, 1.1433, 0.027872, 3.1856, 2.3932, 0.074211, 0.0096266, 0.00059675, 0.0044536, 0.0033205, 0.017028, 0.15716, 0.89986, 0.0029063, 2.7552e-05, 0.77309, 0.072589, 4.6495e-05, 0.44314, 0.01479, 2.7246e-05, 0.22376, 0.90685, 0.56946, 0.30826, 0.082485, -1.3899, -0.75257, 0.30558, -0.0081921, 3.5486, -0.18427, 0.0024194, -0.6396, 1.4772, 0.044095, 2.028, 1.0918, 1.6978, 0.85129, 0.72375, 3.0581, 2.9647, 0.84112, 0.020735, 8.481, 1.5846, 0.030892, 4.8209, 2.9091, 0.087155, 0.3008, 0.0031602, 0.11764, 0.027249, 0.037998, 1.8282, 1.2769, 0.026501, 7.7319e-05, 2.248, 0.28911, 7.491e-05, 2.7552, 0.18945, 0.00017133
79, 4, 0.29084, 0.13792, 0.19995, 1.1111, 0.3202, 1.3599, 0.94894, 1.2687, 0.48874, 0.48712, 1.5155, 1.0426, 0.87326, 0.00097, 8.3809, 0.96378, 0.00248, 4.7639, 0.57032, 0.05269, 1.1195, 0.98303, 1.583, 0.43084, 0.49348, 1.2354, 1.1678, 0.78193, 0.0049494, 4.9126, 0.8216, 0.0031657, 4.5011, 0.67683, 0.047334, 0.9485, 0.94515, 1.4441, 0.34338, 0.32845, 0.61122, -0.53903, 0.69108, -0.003242, 3.4806, 0.39037, -0.0057778, 3.3757, 0.46426, 0.037987, 1.2905, 1.0209, 1.7219, 0.51831, 0.65851, 1.8596, 2.8745, 0.87278, 0.013141, 6.3445, 1.2528, 0.012109, 5.6265, 0.8894, 0.056681, 0.010805, 0.00053041, 0.0071348, 0.0028276, 0.010066, 0.14401, 1.0767, 0.0030508, 2.4801e-05, 0.75791, 0.068733, 2.9564e-05, 0.46814, 0.016701, 3.2291e-05, 0.25468, 0.89154, 0.91161, 0.20375, 0.20371, 0.14408, -1.4173, 0.50414, -0.0039814, -0.70797, 0.097607, -0.015573, 0.070815, 0.17122, 0.02549, 1.9843, 1.0745, 2.2544, 0.65794, 0.78326, 2.3268, 3.7528, 1.0597, 0.01388, 10.533, 1.5456, 0.021904, 8.9314, 1.1824, 0.069179, 0.27643, 0.0030939, 0.16661, 0.019062, 0.031036, 0.44022, 2.4699, 0.028522, 2.948e-05, 11.676, 0.19374, 0.00012978, 7.2546, 0.094488, 0.00017637
80, 3.75, 0.72522, 0.11557, 0.35142, 0.99099, 0.57282, 1.1724, 0.92333, 1.9126, 0.24361, 0.58794, 1.2371, 0.43781, 0.46108, 0.0002, 7.1984, 1.7411, 0.00223, 6.7136, 0.38182, 0.06873, 1.4952, 0.98815, 1.4251, 0.38815, 0.54303, 0.69781, 1.2918, 0.80674, 0.0060714, 5.8412, 0.74062, 0.0069133, 5.3268, 0.35054, 0.047959, 1.19, 0.93864, 1.2101, 0.23777, 0.33724, -0.12375, -0.46825, 0.65797, -0.0028817, 3.1619, 0.31172, -0.0049809, 3.6708, -0.16836, 0.031301, 1.8003, 1.0377, 1.6402, 0.53854, 0.74882, 1.5194, 3.0518, 0.95551, 0.015024, 8.5205, 1.1695, 0.018808, 6.9828, 0.86944, 0.064617, 0.034419, 0.00090611, 0.017091, 0.0083589, 0.015653, 0.24947, 1.1449, 0.0081806, 2.9627e-05, 2.6533, 0.067991, 5.229e-05, 1.0136, 0.09952, 0.00010256, 0.7514, 0.89126, 0.78165, 0.093071, 0.22825, -0.4324, -1.2055, 0.48538, -0.008544, 1.5804, -0.13587, -0.010985, 2.2144, -0.66251, 0.022126, 2.2389, 1.085, 2.0686, 0.68323, 0.85781, 1.828, 3.789, 1.1281, 0.020687, 10.102, 1.6171, 0.024812, 8.4392, 1.3636, 0.073791, 0.20446, 0.0034696, 0.15305, 0.032183, 0.036623, 0.47213, 2.305, 0.038172, 7.8952e-05, 6.7099, 0.28395, 0.00011841, 3.5804, 0.37932, 0.00024664
81, 3.9167, 0.13352, 0.06831, 0.19994, 1.9844, 0.39616, 0.81865, 1.0942, 0.83088, 0.43027, 0.41067, 1.5147, 0.67025, 0.38759, 6e-05, 4.5568, 0.26652, 0.00455, 1.2076, 2.3676, 0.08879, 0.90476, 1.0166, 1.0811, 0.52814, 0.49785, 1.8601, 0.98373, 0.64579, 0.0082521, 2.7914, 0.60817, 0.022835, 5.3595, 1.2473, 0.050497, 0.77912, 0.9835, 0.98219, 0.43263, 0.3251, 1.1103, -0.70596, 0.55835, -0.00065532, 1.8865, 0.16349, 0.011606, 4.5018, 1.0283, 0.043684, 1.0304, 1.0497, 1.18, 0.62365, 0.6706, 2.6099, 2.6734, 0.73322, 0.017159, 3.6962, 1.0528, 0.034064, 6.2172, 1.4662, 0.057309, 0.0058342, 0.0004054, 0.0036171, 0.0033719, 0.01103, 0.20781, 1.0553, 0.0028254, 2.9326e-05, 0.30261, 0.073085, 4.6605e-05, 0.27191, 0.017717, 1.7154e-05, 0.62556, 0.92699, 0.57006, 0.25699, 0.20361, -3.9125, -2.101, 0.35402, -0.0061285, 0.68121, -0.58209, 0.011493, 2.9272, -0.66632, 0.02961, 1.184, 1.1062, 1.5922, 0.79929, 0.79209, 7.6327, 4.0685, 0.93755, 0.022633, 4.9015, 1.7984, 0.034177, 7.7918, 3.1609, 0.071383, 0.028812, 0.0029689, 0.096537, 0.027175, 0.032, 12.316, 3.5171, 0.031464, 7.6436e-05, 1.6458, 0.52364, 4.7549e-05, 2.1866, 1.3535, 0.00016123
82, 3.0022, 0.21409, 0.08002, 0.31039, 1.7895, 0.54525, 0.83329, 1.0493, 1.0514, 0.73559, 0.56109, 1.5731, 0.37948, 0.71591, 0.00223, 2.685, 0.64228, 0.01835, 8.2866, 0.72567, 0.04278, 0.95826, 1.0119, 1.3235, 0.49526, 0.47189, 0.98851, 1.2113, 0.67932, 0.0073429, 2.5346, 0.75375, 0.014925, 4.8282, 1.1751, 0.049123, 0.83343, 0.97099, 1.1993, 0.40072, 0.31691, 0.32404, -0.27844, 0.58971, -0.0015164, 1.0924, 0.32394, 0.0057236, 3.7633, 0.98787, 0.041798, 1.0831, 1.0527, 1.4478, 0.5898, 0.62686, 1.653, 2.701, 0.76893, 0.016202, 3.9768, 1.1836, 0.024127, 5.8931, 1.3623, 0.056447, 0.0057599, 0.00061762, 0.0057071, 0.0033033, 0.008877, 0.16319, 0.82025, 0.0029679, 2.901e-05, 0.76877, 0.06828, 3.1295e-05, 0.41912, 0.012955, 1.9829e-05, 0.5668, 0.9191, 0.24059, 0.23774, 0.18772, -3.9397, -2.3033, 0.32832, -0.0062885, -4.6551, -0.21631, 0.00541, 1.0419, -0.18285, 0.028064, 1.3497, 1.1046, 2.4065, 0.75277, 0.75605, 5.9167, 4.7259, 1.0303, 0.020974, 9.7242, 1.7238, 0.02444, 8.6145, 2.533, 0.070182, 0.05664, 0.0031811, 0.43347, 0.02451, 0.029847, 8.9769, 4.5656, 0.045536, 6.8679e-05, 19.106, 0.34781, 3.3465e-05, 5.2989, 0.68157, 0.00016391
83, 4, 0.22752, 0.02783, 0.5276, 1.75, 0.66824, 1.4755, 1.0446, 1.0799, 0.35622, 0.10681, 1.5015, 0.23729, 0.29876, 0.01249, 1.4912, 0.39396, 0.01268, 1.6221, 2.9859, 0.0571, 1.4917, 0.97574, 1.3713, 0.47932, 0.2771, 2.2131, 1.3147, 0.52632, 0.006814, 3.8526, 0.55486, 0.0084436, 2.579, 1.708, 0.056801, 1.3126, 0.92536, 1.2137, 0.3581, 0.1201, 1.0795, -0.3277, 0.41346, -0.0021666, 1.9689, 0.1321, -0.0017356, 1.0645, 1.411, 0.04537, 1.6709, 1.0261, 1.529, 0.60055, 0.43409, 3.3468, 2.957, 0.63917, 0.015795, 5.7364, 0.97763, 0.018623, 4.0934, 2.005, 0.068232, 0.011865, 0.0009382, 0.009184, 0.0054316, 0.00911, 0.47502, 0.99699, 0.0047075, 2.981e-05, 1.3116, 0.066061, 3.8297e-05, 0.84771, 0.032604, 4.8299e-05, 1.049, 0.87841, 0.78101, 0.19855, -0.0081766, -2.3069, -2.2041, 0.24184, -0.004048, -3.5709, -0.21797, -0.0021002, -1.1335, 0.77867, 0.033987, 1.9345, 1.0731, 1.9617, 0.76009, 0.56237, 6.7331, 4.8335, 0.81079, 0.017676, 11.276, 1.3277, 0.018987, 6.2915, 2.6372, 0.079615, 0.072455, 0.0035017, 0.12881, 0.029138, 0.03008, 7.5514, 4.5766, 0.029911, 4.3608e-05, 20.369, 0.22076, 4.109e-05, 5.0943, 0.31919, 0.00019238
84, 4, 0.18328, 0.06227, 0.7, 1.6042, 0.48987, 1.8198, 0.93056, 1.8163, 0.74194, 0.31176, 2.3513, 0.03742, 0.30291, 0.00428, 1.4146, 0.28836, 0.00409, 1.8575, 2.3061, 0.07815, 1.549, 0.97431, 1.2653, 0.42312, 0.26896, 1.0056, 1.5586, 0.50642, 0.0061059, 3.3635, 0.56755, 0.0081004, 2.5601, 2.2223, 0.067116, 1.3206, 0.92772, 1.1178, 0.27486, 0.082261, 0.019976, -0.047634, 0.36914, -0.0028176, 1.0308, 0.12819, -0.0030791, 0.71687, 1.8857, 0.053575, 1.7774, 1.0209, 1.4129, 0.57139, 0.45567, 1.9913, 3.1648, 0.64371, 0.015029, 5.6962, 1.0069, 0.01928, 4.4034, 2.559, 0.080658, 0.019275, 0.00080229, 0.0080473, 0.0081249, 0.012884, 0.35908, 0.95357, 0.0069662, 2.9432e-05, 2.0112, 0.071348, 4.6194e-05, 1.2558, 0.041878, 6.778e-05, 0.96405, 0.87888, 0.73493, 0.13379, -0.033678, -3.0864, -1.1266, 0.19084, -0.0065293, -0.657, -0.5474, -0.0038483, -0.74673, 0.76085, 0.043175, 2.1339, 1.0697, 1.7957, 0.71246, 0.57161, 5.0976, 4.2438, 0.82201, 0.018741, 7.384, 1.6825, 0.020049, 5.867, 3.6838, 0.091058, 0.12646, 0.0033658, 0.10397, 0.030942, 0.033854, 6.1889, 2.665, 0.036811, 5.9008e-05, 5.9746, 0.45946, 5.277e-05, 4.0418, 0.78948, 0.00021186
85, 2, 0.24182, 0.10498, 0.73674, 0.57292, 0.43928, 1.5253, 0.95429, 1.9126, 0.3431, 0.13513, 1.3854, 4.2915, 0.76975, 0.01706, 5.0432, 1.9812, 0.00925, 1.81, 0.35819, 0.04515, 1.2168, 0.97896, 1.4496, 0.41544, 0.36787, 0.76718, 1.324, 0.54702, 0.0063633, 3.0882, 0.73671, 0.0074034, 2.7463, 2.0627, 0.060307, 0.92486, 0.93153, 1.28, 0.27035, 0.14636, -0.044808, -0.44758, 0.40517, -0.0026335, 0.40866, 0.27698, -0.0054517, 0.71986, 1.6138, 0.042079, 1.5087, 1.0264, 1.6193, 0.56053, 0.58938, 1.5792, 3.0956, 0.68887, 0.01536, 5.7678, 1.1965, 0.020259, 4.7726, 2.5116, 0.078535, 0.031495, 0.00083158, 0.01064, 0.0077808, 0.018136, 0.24369, 1.16, 0.0074375, 2.9918e-05, 2.6538, 0.07812, 6.108e-05, 1.5177, 0.074487, 0.00012281, 0.60619, 0.88312, 0.64953, 0.12375, 0.042598, -0.98438, -0.92203, 0.22207, -0.0094795, -3.8234, -0.2928, -0.007772, -0.79254, 1.2203, 0.033435, 1.8274, 1.0748, 2.2497, 0.70713, 0.69314, 2.5187, 3.57, 0.87198, 0.022206, 9.9998, 1.7662, 0.022579, 6.285, 2.9052, 0.087179, 0.1378, 0.0033951, 0.2366, 0.031448, 0.039106, 1.1339, 1.8646, 0.039029, 9.277e-05, 17.656, 0.39175, 8.5119e-05, 4.6287, 0.26231, 0.00026689
86, 4.7, 0.26135, 0.13402, 0.42785, 1.3333, 0.30527, 1.8152, 1.0107, 1.8913, 0.61122, 0.74595, 1.7567, 0.19426, 0.93875, 0.00023, 6.6471, 1.5952, 0.0087, 2.7057, 0.59524, 0.06034, 1.3611, 1.0128, 1.5404, 0.45962, 0.47849, 0.80651, 1.3321, 0.67519, 0.0065717, 4.683, 0.6953, 0.011164, 3.0974, 1.4993, 0.059486, 1.1875, 0.96757, 1.391, 0.35259, 0.28211, 0.17876, -0.43944, 0.56058, -0.0024201, 3.1936, 0.25527, 0.00062435, 1.9317, 1.2898, 0.050049, 1.5348, 1.0581, 1.6897, 0.56665, 0.67487, 1.4343, 3.1037, 0.7898, 0.015563, 6.1724, 1.1353, 0.021703, 4.2632, 1.7088, 0.068923, 0.011147, 0.00075679, 0.0082441, 0.0042337, 0.014254, 0.14565, 1.16, 0.0048546, 2.9884e-05, 0.8199, 0.071569, 4.1055e-05, 0.50226, 0.016218, 3.2916e-05, 0.3815, 0.91804, 1.0868, 0.19017, 0.16979, -1.0923, -1.4967, 0.41684, -0.0068699, -1.6367, -0.022178, -0.0037789, -0.13801, 0.87193, 0.037603, 2.3407, 1.1076, 1.9939, 0.72907, 0.78719, 2.7053, 4.1609, 0.93354, 0.020013, 11.003, 1.4128, 0.026106, 6.3329, 2.1266, 0.081369, 0.3547, 0.0033203, 0.076033, 0.026835, 0.035223, 1.3327, 2.9577, 0.02467, 6.678e-05, 14.762, 0.19027, 8.2526e-05, 3.8692, 0.14547, 0.000177
87, 3.0066, 0.27707, 0.08854, 0.0715, 0.4712, 0.35285, 0.52583, 1.0736, 0.77583, 0.32346, 0.49335, 1.1921, 0.77006, 0.705, 0.00048, 5.2501, 0.38993, 0.00443, 2.68, 0.42764, 0.06325, 0.79711, 0.98454, 1.5227, 0.32998, 0.4281, 1.7416, 1.1997, 0.75479, 0.0065072, 5.4985, 0.6383, 0.0016541, 5.3836, 0.42725, 0.040684, 0.63644, 0.951, 1.3845, 0.2141, 0.2473, 1.1715, -0.50404, 0.65264, -0.002362, 4.1796, 0.18111, -0.0069034, 4.1479, 0.18425, 0.032585, 0.95779, 1.0181, 1.6609, 0.44586, 0.60891, 2.3116, 2.9035, 0.85694, 0.015376, 6.8174, 1.0955, 0.010212, 6.6194, 0.67026, 0.048783, 0.0095422, 0.00041578, 0.0070585, 0.0049633, 0.012082, 0.12011, 1.0729, 0.0038567, 2.9075e-05, 0.64293, 0.077259, 2.7067e-05, 0.56443, 0.021826, 2.4244e-05, 0.24136, 0.89476, 0.51499, 0.052448, 0.12906, -0.09611, -1.085, 0.42752, -0.0075497, -0.42921, -0.2753, -0.0097007, 1.788, -0.26945, 0.019344, 1.3529, 1.0743, 2.5305, 0.60751, 0.72714, 3.5793, 3.4845, 1.0821, 0.020564, 11.426, 1.5519, 0.013009, 8.9793, 1.124, 0.062024, 0.11416, 0.0029793, 0.37536, 0.028469, 0.033052, 1.2482, 1.9294, 0.039588, 7.3034e-05, 12.987, 0.30851, 4.7655e-05, 4.7787, 0.17941, 0.00016832
88, 7.6378, 0.10199, 0.00844, 0.3395, 6.0476, 0.45183, 1.2473, 1.0941, 0.79235, 0.25032, 0.73413, 6.2955, 1.2774, 0.92586, 0.01334, 0.36817, 0.5912, 0.00664, 1.6783, 3.542, 0.04725, 1.0079, 1.0085, 1.2785, 0.46419, 0.44601, 2.2458, 1.314, 0.70689, 0.0064051, 4.7245, 0.71738, 0.011243, 3.8521, 2.9765, 0.050304, 0.61821, 0.95929, 1.0839, 0.26563, 0.19025, -0.1981, -0.45728, 0.50999, -0.0025923, 2.0952, 0.23664, -0.0020355, 1.4457, 1.7092, 0.029608, 1.3976, 1.0576, 1.4732, 0.66274, 0.70177, 4.6898, 3.0852, 0.90378, 0.015402, 7.3538, 1.1981, 0.024522, 6.2584, 4.2438, 0.070999, 0.05613, 0.0008938, 0.014006, 0.014572, 0.024177, 2.2076, 1.1596, 0.014329, 2.9921e-05, 2.5552, 0.085421, 6.5173e-05, 2.1402, 0.59359, 0.0001583, 0.35266, 0.91175, 0.65194, 0.14188, 0.096513, -0.99761, -1.1805, 0.38199, -0.0082395, 1.2169, -0.34154, -0.003192, 0.28498, 1.468, 0.021701, 1.6631, 1.1052, 1.9051, 0.78649, 0.7955, 5.4893, 3.8084, 1.0318, 0.02105, 8.2321, 1.7763, 0.025679, 7.4191, 4.485, 0.078906, 0.15869, 0.0034573, 0.14512, 0.038396, 0.045147, 3.8883, 2.2999, 0.039015, 7.9268e-05, 4.5475, 0.41445, 7.7019e-05, 4.7029, 0.84103, 0.00030238
89, 2.8571, 0.43878, 0.13183, 0.15306, 0.83333, 0.56356, 0.7385, 0.97373, 1.6128, 0.38523, 0.54651, 0.82695, 0.39863, 0.81177, 0.00046, 4.6613, 1.7417, 0.00407, 5.0189, 0.41883, 0.04296, 1.0596, 1.0132, 1.3253, 0.34998, 0.44945, 1.6212, 1.3526, 0.75411, 0.0060986, 6.4267, 0.88675, 0.005656, 3.3221, 0.5712, 0.040736, 0.88471, 0.9648, 1.1418, 0.23662, 0.27864, 0.85454, -0.3941, 0.64622, -0.0028594, 4.5452, 0.48296, -0.0056027, 2.1523, 0.29476, 0.031419, 1.2345, 1.0615, 1.5087, 0.46334, 0.62026, 2.3878, 3.0994, 0.862, 0.015057, 8.3081, 1.2905, 0.016915, 4.4918, 0.84763, 0.050053, 0.011304, 0.00086417, 0.012443, 0.0047497, 0.010784, 0.21723, 1.1277, 0.0043024, 2.966e-05, 1.3084, 0.060263, 4.6851e-05, 0.50575, 0.028245, 3.2085e-05, 0.44402, 0.91685, 0.54329, 0.071898, 0.15634, 0.38812, -1.2169, 0.41849, -0.008604, 2.6148, 0.017967, -0.010925, 0.32751, -0.30163, 0.018904, 1.6752, 1.1095, 2.1072, 0.62805, 0.74255, 2.8542, 3.9222, 1.0897, 0.020801, 10.239, 1.7555, 0.022237, 6.3166, 1.444, 0.062567, 0.14006, 0.0034277, 0.22601, 0.028581, 0.031753, 0.56197, 2.4404, 0.041634, 7.9898e-05, 5.3706, 0.27898, 0.00010161, 3.3145, 0.28158, 0.00017617
90, 2, 0.23842, 0.10557, 0.19966, 0.91398, 0.62467, 0.23749, 0.9285, 1.9162, 0.62473, 0.30155, 2.945, 0.80283, 0.7992, 0.00016, 7.1011, 0.13177, 0.00029, 2.8981, 1.9696, 0.04316, 0.67256, 0.99995, 1.3321, 0.49388, 0.28415, 2.1305, 1.0734, 0.71752, 0.0057757, 5.0233, 0.42645, 0.0073258, 3.5066, 0.69758, 0.043094, 0.53651, 0.96195, 1.1786, 0.40666, 0.16455, 1.3627, -0.60772, 0.62692, -0.0031322, 3.8727, 0.078332, -0.0028915, 2.5359, 0.48353, 0.035227, 0.8086, 1.038, 1.4856, 0.5811, 0.40375, 2.8984, 2.7546, 0.80811, 0.014684, 6.1739, 0.77456, 0.017543, 4.4773, 0.91163, 0.050962, 0.006841, 0.00053385, 0.0087104, 0.0028119, 0.0052872, 0.21791, 1.0446, 0.0030336, 2.9329e-05, 0.4893, 0.044791, 3.8586e-05, 0.34827, 0.016935, 2.2877e-05, 0.025561, 0.90841, 0.50254, 0.22423, 0.017618, 1.1338, -1.0928, 0.44279, -0.010148, -2.3347, -0.3617, -0.010008, 0.41299, -0.17966, 0.021841, 1.3196, 1.0915, 2.1616, 0.76353, 0.55068, 3.1272, 3.2396, 0.99224, 0.021699, 12.381, 1.2146, 0.02466, 6.6002, 1.5748, 0.064348, 0.15472, 0.0030973, 0.25435, 0.026876, 0.026257, 0.36718, 1.7344, 0.027896, 9.3718e-05, 20.011, 0.22959, 0.00011106, 3.5374, 0.28444, 0.00016696
