UniqueId,Name,Type,FailureType,ar,lrr,srr,alr,sdr,smr,id
125,"Galeota et al. 1996, BB",Rectangular,0,4.5600000000000005,0.32421236185046665,0.04322831491339555,0.2,2.0833333333333335,0.7609223826520778,124
126,"Galeota et al. 1996, BB1",Rectangular,0,4.5600000000000005,0.32421236185046665,0.04322831491339555,0.2,2.0833333333333335,0.7609223826520778,125
379,"Sritharan et al. 1995, IC3",Spiral,0,3.0,0.2677432121212121,0.04855250625478686,0.042870018341251266,1.1228070175438596,0.5041050008447017,125
380,"Saatcioglu and Baingo 1999, RC1",Spiral,0,6.58,0.21122756923076924,0.10874743800887746,0.3134128110117324,1.1111111111111112,0.1705267382621203,126
127,"Galeota et al. 1996, BB4",Rectangular,0,4.5600000000000005,0.32421236185046665,0.04322831491339555,0.3,2.0833333333333335,0.7868914435733787,126
128,"Galeota et al. 1996, BB4B",Rectangular,0,4.5600000000000005,0.32421236185046665,0.04322831491339555,0.3,2.0833333333333335,0.7868914435733787,127
381,"Saatcioglu and Baingo 1999, RC2",Spiral,0,6.58,0.21122756923076924,0.10368183734983993,0.3134128110117324,0.7374631268436577,0.17715552361197867,127
383,"Saatcioglu and Baingo 1999, RC4",Spiral,0,6.58,0.15255324444444446,0.0518292974672236,0.4187543391573424,1.0416666666666667,0.27964120166058887,129
384,"Saatcioglu and Baingo 1999, RC6",Spiral,0,6.58,0.15255324444444446,0.037440663487442204,0.4187543391573424,1.4749262536873153,0.34158860577787026,130
385,"Saatcioglu and Baingo 1999, RC7",Spiral,0,6.58,0.15255324444444446,0.07853981633974483,0.2093771695786712,1.1111111111111112,0.17345270657559098,131
386,"Saatcioglu and Baingo 1999, RC8",Spiral,0,6.58,0.15255324444444446,0.07853981633974483,0.4187543391573424,1.1111111111111112,0.20921001974043874,132
387,"Saatcioglu and Baingo 1999, RC9",Spiral,0,6.58,0.15255324444444446,0.07488132697488441,0.4187543391573424,0.7374631268436577,0.2166850372099689,133
136,"Wehbe et al. 1998, B2",Rectangular,0,3.8278688524590168,0.35472139477330167,0.05461703672511157,0.2324374614267423,2.3055555555555554,0.7295960902153189,135
137,"Lynn et al. 1998, 3CLH18",Rectangular,2,3.2222222222222223,0.37402219848522306,0.0100821642494967,0.08945472019173879,8.021052631578947,1.5239557303264712,136
139,"Lynn et al. 1998, 2CMH18",Rectangular,1,3.2222222222222223,0.25172286815255907,0.010635694835743578,0.2836606980403503,8.021052631578947,1.10201696523192,138
392,"Henry 1998, 415p",Spiral,0,4.0,0.1858771686293372,0.05413901860517791,0.12047169092266373,0.8281249999999999,0.3372935707327432,138
140,"Lynn et al. 1998, 3CMH18",Rectangular,2,3.2222222222222223,0.36453612823378617,0.00982645718519787,0.262077818841628,8.021052631578947,1.425095045132254,139
393,"Henry 1998, 415s",Spiral,0,4.0,0.1858771686293372,0.027112138451096973,0.060235845461331865,1.653645833333333,0.4710391434239153,139
394,"Chai, Priestley, and Seible 1991, Test 3",Spiral,0,5.999015748031496,0.24413016031638743,0.008963186066954171,0.18697285086660614,3.307291666666666,0.6461033519553142,140
141,"Lynn et al. 1998, 3CMD12",Rectangular,2,3.2222222222222223,0.36453612823378617,0.02505746582225457,0.262077818841628,5.347368421052632,1.1392106467999783,140
142,"Lynn et al. 1996, 3SLH18",Rectangular,2,3.2222222222222223,0.37402219848522306,0.0100821642494967,0.08945472019173879,8.021052631578947,1.5239557303264712,141
143,"Lynn et al. 1996, 2SLH18",Rectangular,1,3.2222222222222223,0.1939254724438144,0.00819366218463629,0.07269885115280282,8.021052631578947,1.0083254760037947,142
396,"Soderstrom 2001,C2",Spiral,0,4.698090692124105,0.15408370934231772,0.04401498316102849,0.0,0.8912280701754386,0.21725566433122845,142
397,"Soderstrom 2001,C3",Spiral,0,4.698090692124105,0.1385867845521421,0.043865029227248456,0.0,0.8466666666666666,0.19799251768085688,143
144,"Lynn et al. 1996, 3SMD12",Rectangular,1,3.2222222222222223,0.3945567505589216,0.027121021831146126,0.2836606980403503,5.347368421052632,1.1459228485379893,143
145,"Xiao and Martirossyan 1998, HC4-8L19-T10-0.1P",Rectangular,0,2.0,0.23841619546746756,0.10556737539200992,0.09973046261881997,0.9139784946236559,0.5598902879369332,144
398,"Soderstrom 2001,C4",Spiral,0,4.698090692124105,0.1385867845521421,0.043865029227248456,0.10289871169856125,0.8466666666666666,0.28551769544565087,144
399,"Graff, 2001,C5",Spiral,0,4.698090692124105,0.15862459437912238,0.043865029227248456,0.10289871169856125,0.8466666666666666,0.31019903316316844,145
146,"Xiao and Martirossyan 1998, HC4-8L19-T10-0.2P",Rectangular,0,2.0,0.23841619546746756,0.10556737539200992,0.19966487301395655,0.9139784946236559,0.6246738967102624,145
147,"Xiao and Martirossyan 1998, HC4-8L16-T10-0.1P",Rectangular,0,2.0,0.14600859053696366,0.09329209918363666,0.0962443785352687,0.9139784946236559,0.4388560105702663,146
401,"Graff, 2001,C7",Spiral,0,4.698090692124105,0.16327104303465403,0.043865029227248456,0.10289871169856125,0.8466666666666666,0.3159222419092595,147
148,"Xiao and Martirossyan 1998, HC4-8L16-T10-0.2P",Rectangular,0,2.0,0.14600859053696366,0.09329209918363666,0.1924887570705374,0.9139784946236559,0.522222778820876,147
402,"Graff, 2001,C8",Spiral,0,4.698090692124105,0.15862459437912238,0.043865029227248456,0.10289871169856125,0.8466666666666666,0.31019903316316844,148
149,"Xiao and Martirossyan 1998, HC4-8L16-T6-0.1P",Rectangular,1,2.0,0.14600859053696366,0.038896908126525555,0.0962443785352687,1.3281249999999998,0.741460410374528,148
150,"Xiao and Martirossyan 1998, HC4-8L16-T6-0.2P",Rectangular,1,2.0,0.14600859053696366,0.038896908126525555,0.1924887570705374,1.3281249999999998,0.8374140074196855,149
403,"Kowalsky and Moyer, 2001, 1",Spiral,0,5.333333333333333,0.358330731385667,0.05405650441715876,0.04308494623150069,1.336842105263158,0.3701579875120211,149
404,"Kowalsky and Moyer, 2001, 2",Spiral,0,5.333333333333333,0.34261447123717287,0.051685605100616705,0.04119525560731206,1.336842105263158,0.36861413458042586,150
151,"Sugano 1996, UC10H",Rectangular,0,2.0,0.062003561223391776,0.09677643629346455,0.5991211550533584,1.4705882352941178,0.5159503116463756,150
152,"Sugano 1996, UC15H",Rectangular,0,2.0,0.062003561223391776,0.1533708310271086,0.5991211550533584,1.1718749999999998,0.3889716676777381,151
154,"Sugano 1996, UC15L",Rectangular,0,2.0,0.062003561223391776,0.1533708310271086,0.34969658924461183,1.1718749999999998,0.3534259679195131,153
155,"Sugano 1996, UC20L",Rectangular,0,2.0,0.062003561223391776,0.19719106846342535,0.34969658924461183,0.9114583333333331,0.2932052623748773,154
408,"Hamilton, 2002, UCI1",Spiral,0,4.5625,0.14720676369863014,0.04662978417213973,0.0,1.1777777777777778,0.1926270748429406,154
156,"Nosho et al. 1996, No. 1",Rectangular,0,7.637795275590553,0.10199049355229017,0.00843877545440735,0.33949504042801604,6.047619047619048,0.45183032798738476,155
412,"Hamilton, 2002, UCI5",Spiral,1,2.578248031496063,0.15178098516949154,0.024077223403444366,0.0,2.3518518518518516,0.4583490248515089,158
415,"McDaniel, 1997, S1-2",Spiral,2,2.0,0.23049175062902363,0.004544316512438644,0.002403495189296468,3.4557823129251695,1.0965927247136333,161
416,"McDaniel, 1997, S2",Spiral,2,2.0,0.1908345683678547,0.003903451363248579,0.0020645407395238893,3.4557823129251695,0.9893647715066765,162
163,"Bayrak and Sheikh 1996, AS-7HT",Rectangular,0,6.039344262295082,0.11431549296014533,0.06319709380821688,0.45001607200257154,1.3864306784660765,0.3246690681481317,162
165,"Saatcioglu and Grira 1999, BG-1",Rectangular,0,4.7,0.26134716942806124,0.06701046830037577,0.4278511404561825,2.6666666666666665,0.48527096940430303,164
166,"Saatcioglu and Grira 1999, BG-2",Rectangular,0,4.7,0.26134716942806124,0.13402093660075154,0.4278511404561825,1.3333333333333333,0.30527041985285414,165
167,"Saatcioglu and Grira 1999, BG-3",Rectangular,0,4.7,0.26134716942806124,0.13402093660075154,0.19951980792316926,1.3333333333333333,0.26562325073288046,166
168,"Saatcioglu and Grira 1999, BG-4",Rectangular,0,4.7,0.3920207541420919,0.0893472910671677,0.4617046818727491,2.6666666666666665,0.5021850676314081,167
169,"Saatcioglu and Grira 1999, BG-5",Rectangular,0,4.7,0.3920207541420919,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.30438749381852176,168
170,"Saatcioglu and Grira 1999, BG-6",Rectangular,0,4.7,0.3221984071085403,0.1786945821343354,0.4561824729891957,1.3333333333333333,0.2733674914912262,169
171,"Saatcioglu and Grira 1999, BG-7",Rectangular,0,4.7,0.3920207541420919,0.08776173161700065,0.4617046818727491,1.9191919191919196,0.5080437016339787,170
172,"Saatcioglu and Grira 1999, BG-8",Rectangular,0,4.7,0.3920207541420919,0.08776173161700065,0.23073229291716688,1.9191919191919196,0.48658213918529963,171
173,"Saatcioglu and Grira 1999, BG-9",Rectangular,0,4.7,0.4130338227186827,0.08776173161700065,0.4617046818727491,1.9191919191919196,0.5235228037703472,172
174,"Saatcioglu and Grira 1999, BG-10",Rectangular,0,4.7,0.4130338227186827,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.3136615879381742,173
175,"Matamoros et al. 1999,C10-05N",Rectangular,0,3.004926108374384,0.1622985079540362,0.05356582313270015,0.04950932769680097,1.336842105263158,0.45659162347404003,174
176,"Matamoros et al. 1999,C10-05S",Rectangular,0,3.004926108374384,0.1622985079540362,0.05356582313270015,0.04950932769680097,1.336842105263158,0.45659162347404003,175
177,"Matamoros et al. 1999,C10-10N",Rectangular,0,3.004926108374384,0.16268447028494956,0.06943779961493321,0.10200538287774151,1.336842105263158,0.4299826822788952,176
178,"Matamoros et al. 1999,C10-10S",Rectangular,0,3.004926108374384,0.16296873460486033,0.06867176721029357,0.10200538287774151,1.3543859649122807,0.4338326201985894,177
179,"Matamoros et al. 1999,C10-20N",Rectangular,0,3.004926108374384,0.1683970547377035,0.07187607349454156,0.21080402098481785,1.336842105263158,0.5063099927134541,178
180,"Matamoros et al. 1999,C10-20S",Rectangular,0,3.004926108374384,0.16869130085816078,0.07108314224210541,0.21080402098481785,1.3543859649122807,0.5104226432875383,179
181,"Matamoros et al. 1999,C5-00N",Rectangular,0,3.004926108374384,0.29102921069444804,0.12421854390217604,0.0,1.336842105263158,0.3401808241119036,180
183,"Matamoros et al. 1999,C5-20N",Rectangular,0,3.004926108374384,0.2338711418964994,0.07718801842724493,0.14318768031285453,1.336842105263158,0.5220121565366791,182
184,"Matamoros et al. 1999,C5-20S",Rectangular,0,3.004926108374384,0.2342701713145108,0.07637546019147431,0.14318768031285453,1.3543859649122807,0.5263526554590484,183
185,"Matamoros et al. 1999,C5-40N",Rectangular,0,3.004926108374384,0.28950149830235117,0.1235664780549205,0.36240586284791515,1.336842105263158,0.487020578578339,184
186,"Matamoros et al. 1999,C5-40S",Rectangular,0,3.004926108374384,0.2900073544936885,0.12220330227973501,0.36240586284791515,1.3543859649122807,0.4911993082650706,185
189,"Mo and Wang 2000,C1-3",Rectangular,0,3.5,0.40492466173068953,0.10976047664260496,0.21551724137931033,1.3227513227513228,0.5312482394683444,188
190,"Mo and Wang 2000,C2-1",Rectangular,0,3.5,0.41772860360359676,0.10887611889525653,0.11116600790513834,1.3756613756613758,0.5119187778069219,189
191,"Mo and Wang 2000,C2-2",Rectangular,0,3.5,0.38998279229413274,0.10164449476199225,0.15567343173431733,1.3756613756613758,0.5297706192504589,190
192,"Mo and Wang 2000,C2-3",Rectangular,0,3.5,0.3943482713123507,0.10278230627052201,0.20988805970149255,1.3756613756613758,0.5461286297716522,191
193,"Mo and Wang 2000,C3-1",Rectangular,0,3.5,0.4003232451201136,0.10047518379531391,0.10653409090909091,1.4285714285714286,0.5251596449785051,192
194,"Mo and Wang 2000,C3-2",Rectangular,0,3.5,0.384310315315309,0.09645617644350135,0.1534090909090909,1.4285714285714286,0.5439715662059975,193
195,"Mo and Wang 2000,C3-3",Rectangular,0,3.5,0.3928822926085873,0.09860761532328205,0.20910780669144982,1.4285714285714286,0.5606809474488988,194
196,"Aboutaha and Machado 1999, ORC1",Rectangular,0,3.600393700787402,0.0,0.0,0.0,1.25,0.0,195
197,"Aboutaha and Machado 1999, ORC2",Rectangular,0,3.600393700787402,0.0,0.0,0.11998426129974914,1.25,0.5958602917261285,196
199,"Aboutaha et al. 1999, SC3",Rectangular,2,2.6666666666666665,0.37230001775344285,0.017419394551856798,0.0,7.129824561403509,1.3707361135766254,198
201,"Thomsen and Wallace 1994, A1",Rectangular,0,3.916666666666666,0.12293095036171015,0.04812770502858109,0.0,1.3229166666666663,0.2754795386188717,200
203,"Thomsen and Wallace 1994, B1",Rectangular,0,3.916666666666666,0.12698602458407904,0.06401993158811407,0.0,1.3229166666666663,0.22169045796150036,202
204,"Thomsen and Wallace 1994, B2",Rectangular,0,3.916666666666666,0.13322874281902777,0.06716719441199019,0.10015341107154367,1.3229166666666663,0.3246555136821424,203
205,"Thomsen and Wallace 1994, B3",Rectangular,0,3.916666666666666,0.12345863501229908,0.06224160015511092,0.1999695357415406,1.3229166666666663,0.4100892247394477,204
206,"Thomsen and Wallace 1994, C1",Rectangular,0,3.916666666666666,0.1720987871935894,0.13207044875283727,0.0,1.3229166666666663,0.1568345764701014,205
207,"Thomsen and Wallace 1994, C2",Rectangular,0,3.916666666666666,0.1557194120049234,0.11950074116376029,0.09984753362417062,1.3229166666666663,0.22302988055526277,206
208,"Thomsen and Wallace 1994, C3",Rectangular,0,3.916666666666666,0.1420130578920206,0.10898233851853932,0.2000139832933836,1.3229166666666663,0.2841766447439349,207
209,"Thomsen and Wallace 1994, D1",Rectangular,0,3.916666666666666,0.15325419703914625,0.0939391913454554,0.1999417660518112,1.6562499999999998,0.329616141793656,208
210,"Thomsen and Wallace 1994, D2",Rectangular,0,3.916666666666666,0.13352492109847452,0.06831230107905376,0.19993654291267715,1.9843749999999998,0.3961636165757645,209
212,Sezen and Moehle No. 1,Rectangular,1,3.2222222222222223,0.5097281045486892,0.03901389600794176,0.15122755656546363,5.347368421052632,1.1648670009183122,211
213,Sezen and Moehle No. 2,Rectangular,1,3.2222222222222223,0.5097281045486892,0.03901389600794176,0.6051369542327173,5.347368421052632,1.0245732611885647,212
215,"Paultre and Legeron, 2000, No. 1006015",Rectangular,0,6.557377049180328,0.12535855662873077,0.07884594846540482,0.13960777196466526,0.8849557522123892,0.1852231555536475,214
216,"Paultre and Legeron, 2000, No. 1006025",Rectangular,0,6.557377049180328,0.11836852182651705,0.07808537661525622,0.2765221463994656,0.8849557522123892,0.22978606826539172,215
217,"Paultre and Legeron, 2000, No. 1006040",Rectangular,0,6.557377049180328,0.1179544870926143,0.07931208913301377,0.3940862972363056,0.8849557522123892,0.25190346884227927,216
218,"Paultre and Legeron, 2000, No. 10013015",Rectangular,0,6.557377049180328,0.12218492228369963,0.035469160848117846,0.13607339799087628,1.91740412979351,0.3190912240364358,217
219,"Paultre and Legeron, 2000, No. 10013025",Rectangular,0,6.557377049180328,0.1130376979162133,0.03441634031117268,0.2640687436957026,1.91740412979351,0.379560746716228,218
220,"Paultre and Legeron, 2000, No. 10013040",Rectangular,0,6.557377049180328,0.11105590251672796,0.03446469718797235,0.3710381053557547,1.91740412979351,0.4106553964058349,219
221,"Paultre et al., 2001, No. 806040",Rectangular,0,6.557377049180328,0.14554910482966407,0.10369885802646885,0.3961170963114327,0.8849557522123892,0.21858691301750102,220
222,"Paultre et al., 2001, No. 1206040",Rectangular,0,6.557377049180328,0.10489665338914433,0.07473534914544962,0.4134537862030472,0.8849557522123892,0.2588162222221008,221
223,"Paultre et al., 2001, No. 1005540",Rectangular,0,6.557377049180328,0.10460926529766723,0.15314505773471757,0.4123210361038607,0.8112094395280235,0.14960130671245928,222
224,"Paultre et al., 2001, No. 1008040",Rectangular,0,6.557377049180328,0.10993008205465031,0.11064252761604323,0.3713941879904531,1.1799410029498523,0.19060187475220217,223
225,"Paultre et al., 2001, No. 1005552",Rectangular,0,6.557377049180328,0.1096144933023403,0.1447170835265416,0.5297747557185456,0.8112094395280235,0.1656912034910311,224
226,"Paultre et al., 2001, No. 1006052",Rectangular,0,6.557377049180328,0.10470488619830497,0.08379582409506574,0.506046270316161,0.8849557522123892,0.24638024417433743,225
228,"Pujol 2002, No. 10-2-3S",Rectangular,0,2.25,0.32819007720945886,0.06545868522157365,0.08496142940192243,2.0158730158730163,0.8061712829162269,227
229,"Pujol 2002, No. 10-3-1.5N",Rectangular,0,2.25,0.3445484611202107,0.13744284685152847,0.08919626700451047,1.0079365079365081,0.5129290691185904,228
234,"Pujol 2002, No. 10-3-2.25S",Rectangular,0,2.25,0.4036498394875461,0.10725203928327286,0.10449635660017466,1.5132275132275135,0.6903085574650586,233
237,"Pujol 2002, No. 20-3-3N",Rectangular,0,2.25,0.30384630774611987,0.06060323329579759,0.15791011435502725,2.0158730158730163,0.8362216298696364,236
238,"Pujol 2002, No. 20-3-3S",Rectangular,0,2.25,0.30384630774611987,0.06060323329579759,0.15791011435502725,2.0158730158730163,0.8362216298696364,237
239,"Pujol 2002, No. 10-2-2.25N",Rectangular,0,2.25,0.31690560464065226,0.08420360677254085,0.08204011950844659,1.5132275132275135,0.6739620395317363,238
241,"Pujol 2002, No. 10-1-2.25N",Rectangular,0,2.25,0.30301385210845927,0.08051248976333358,0.07844384029711741,1.5132275132275135,0.6706621734965332,240
242,"Pujol 2002, No. 10-1-2.25S",Rectangular,0,2.25,0.30301385210845927,0.08051248976333358,0.07844384029711741,1.5132275132275135,0.6706621734965332,241
243,"Bechtoula, Kono, Arai and Watanabe, 2002, D1N30",Rectangular,0,2.5,0.29820274195397417,0.06483712497834254,0.3,1.6666666666666667,0.7993310527353875,242
244,"Bechtoula, Kono, Arai and Watanabe, 2002, D1N60",Rectangular,0,2.5,0.29820274195397417,0.06483712497834254,0.6,1.6666666666666667,0.7709246005897303,243
245,"Bechtoula, Kono, Arai and Watanabe, 2002, L1D60",Rectangular,0,2.0,0.16717899820563697,0.11288891115947652,0.5668934240362811,1.3123359580052496,0.5287605946555258,244
246,"Bechtoula, Kono, Arai and Watanabe, 2002, L1N60",Rectangular,0,2.0,0.16717899820563697,0.11288891115947652,0.5668934240362811,1.3123359580052496,0.5287605946555258,245
